filepath,label
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\302d1d00-fe10-4ec1-878c-5ac721c6ec44___RS_GLSp 9356_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\302d1d00-fe10-4ec1-878c-5ac721c6ec44___RS_GLSp 9356_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\30554ff6-3eef-4d17-8304-de6a8a478f2b___RS_GLSp 4683.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\30554ff6-3eef-4d17-8304-de6a8a478f2b___RS_GLSp 4683_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\320c4ca9-7c67-4dcf-b588-55ff6949cded___RS_GLSp 4433.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\320c4ca9-7c67-4dcf-b588-55ff6949cded___RS_GLSp 4433_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\320c4ca9-7c67-4dcf-b588-55ff6949cded___RS_GLSp 4433_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\320c4ca9-7c67-4dcf-b588-55ff6949cded___RS_GLSp 4433_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\32e31361-bb57-4974-bc43-4b8e74d61653___RS_GLSp 4433 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\32e31361-bb57-4974-bc43-4b8e74d61653___RS_GLSp 4433 copy_270deg.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\32e31361-bb57-4974-bc43-4b8e74d61653___RS_GLSp 4433 copy_90deg.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\32e31361-bb57-4974-bc43-4b8e74d61653___RS_GLSp 4433 copy_new30degFlipLR.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\336c4d7c-6905-4f19-b81a-eb7af7d3fd22___RS_GLSp 4413.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\336c4d7c-6905-4f19-b81a-eb7af7d3fd22___RS_GLSp 4413_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\338c8024-b930-49fa-bf1f-21d7874fb7fb___RS_GLSp 4319.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\338c8024-b930-49fa-bf1f-21d7874fb7fb___RS_GLSp 4319_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\338c8024-b930-49fa-bf1f-21d7874fb7fb___RS_GLSp 4319_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\338c8024-b930-49fa-bf1f-21d7874fb7fb___RS_GLSp 4319_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\346e5b39-b83e-4b5f-a02b-bc01fc230842___RS_GLSp 4311_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\346e5b39-b83e-4b5f-a02b-bc01fc230842___RS_GLSp 4311_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\346e5b39-b83e-4b5f-a02b-bc01fc230842___RS_GLSp 4311_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\348aafc3-4309-4507-b6b3-cb037711ca48___RS_GLSp 4399_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\348aafc3-4309-4507-b6b3-cb037711ca48___RS_GLSp 4399_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\348aafc3-4309-4507-b6b3-cb037711ca48___RS_GLSp 4399_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\34ed1bf6-87eb-49dd-bc0b-fd9d0bd3dd0c___RS_GLSp 4378 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\34ed1bf6-87eb-49dd-bc0b-fd9d0bd3dd0c___RS_GLSp 4378 copy_new30degFlipLR.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\357866f9-d9f0-49a4-862e-6bfb2cb830c8___RS_GLSp 4291.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\357866f9-d9f0-49a4-862e-6bfb2cb830c8___RS_GLSp 4291_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\357866f9-d9f0-49a4-862e-6bfb2cb830c8___RS_GLSp 4291_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\36001a30-9fc6-4955-9a14-49944cc8078a___RS_GLSp 4393_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\36584bae-f3bb-40c0-b866-ed5ba0c2f7ae___RS_GLSp 4577.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\36584bae-f3bb-40c0-b866-ed5ba0c2f7ae___RS_GLSp 4577_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\36584bae-f3bb-40c0-b866-ed5ba0c2f7ae___RS_GLSp 4577_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\36584bae-f3bb-40c0-b866-ed5ba0c2f7ae___RS_GLSp 4577_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\38b8a1b8-b995-42ff-a888-b8d60384ee76___RS_GLSp 9311.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\38b8a1b8-b995-42ff-a888-b8d60384ee76___RS_GLSp 9311_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\38b8a1b8-b995-42ff-a888-b8d60384ee76___RS_GLSp 9311_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3980904f-273e-4191-911b-0ebfc12cf02c___RS_GLSp 4448 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3980904f-273e-4191-911b-0ebfc12cf02c___RS_GLSp 4448 copy_270deg.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3980904f-273e-4191-911b-0ebfc12cf02c___RS_GLSp 4448 copy_90deg.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3980904f-273e-4191-911b-0ebfc12cf02c___RS_GLSp 4448 copy_new30degFlipLR.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\398cdfcf-3bc5-486c-ab4e-8bce2f2bbc23___RS_GLSp 9333.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\398cdfcf-3bc5-486c-ab4e-8bce2f2bbc23___RS_GLSp 9333_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\398cdfcf-3bc5-486c-ab4e-8bce2f2bbc23___RS_GLSp 9333_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\398cdfcf-3bc5-486c-ab4e-8bce2f2bbc23___RS_GLSp 9333_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3a1f523c-0012-43c3-9475-fc458e3511d4___RS_GLSp 4579_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3a1f523c-0012-43c3-9475-fc458e3511d4___RS_GLSp 4579_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3a1f523c-0012-43c3-9475-fc458e3511d4___RS_GLSp 4579_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3aeb9908-679b-4d53-8925-5b436d0961d8___RS_GLSp 9317.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3aeb9908-679b-4d53-8925-5b436d0961d8___RS_GLSp 9317_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3aeb9908-679b-4d53-8925-5b436d0961d8___RS_GLSp 9317_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3af22715-5f08-4b3b-8c88-6264a73accba___RS_GLSp 7293.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3af22715-5f08-4b3b-8c88-6264a73accba___RS_GLSp 7293_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3af22715-5f08-4b3b-8c88-6264a73accba___RS_GLSp 7293_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3af22715-5f08-4b3b-8c88-6264a73accba___RS_GLSp 7293_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3b264c40-1333-4dbe-bf91-0cc2bb183167___RS_GLSp 9365_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3b264c40-1333-4dbe-bf91-0cc2bb183167___RS_GLSp 9365_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3b264c40-1333-4dbe-bf91-0cc2bb183167___RS_GLSp 9365_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3b9cce3e-5b77-444d-957d-71e3a105d66e___RS_GLSp 7289_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3b9cce3e-5b77-444d-957d-71e3a105d66e___RS_GLSp 7289_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3b9cce3e-5b77-444d-957d-71e3a105d66e___RS_GLSp 7289_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3bc17d8a-7efc-469a-a0af-aa8a68e62e89___RS_GLSp 9323.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3bc17d8a-7efc-469a-a0af-aa8a68e62e89___RS_GLSp 9323_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3bc17d8a-7efc-469a-a0af-aa8a68e62e89___RS_GLSp 9323_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3bc19f2c-2ab4-4a1c-bd0f-e0a322058b8b___RS_GLSp 4423.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3bc19f2c-2ab4-4a1c-bd0f-e0a322058b8b___RS_GLSp 4423_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3bc19f2c-2ab4-4a1c-bd0f-e0a322058b8b___RS_GLSp 4423_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3c53ba48-cb78-4803-b01c-7d10ea13284c___RS_GLSp 4611_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3c53ba48-cb78-4803-b01c-7d10ea13284c___RS_GLSp 4611_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3c53ba48-cb78-4803-b01c-7d10ea13284c___RS_GLSp 4611_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3c70ede6-fd2c-4e9c-8c2c-2d6a369564d4___RS_GLSp 4345_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3c70ede6-fd2c-4e9c-8c2c-2d6a369564d4___RS_GLSp 4345_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3caaee0c-993e-4b59-8e88-ab7ee052ed48___RS_GLSp 4643.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3caaee0c-993e-4b59-8e88-ab7ee052ed48___RS_GLSp 4643_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3caaee0c-993e-4b59-8e88-ab7ee052ed48___RS_GLSp 4643_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3caaee0c-993e-4b59-8e88-ab7ee052ed48___RS_GLSp 4643_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3d30d46e-da0d-402f-97e8-e1d79cdd7a56___RS_GLSp 4638.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3d30d46e-da0d-402f-97e8-e1d79cdd7a56___RS_GLSp 4638_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3d30d46e-da0d-402f-97e8-e1d79cdd7a56___RS_GLSp 4638_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3d30d46e-da0d-402f-97e8-e1d79cdd7a56___RS_GLSp 4638_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3dc975e5-3570-4dbd-b163-a6f2947fc35f___RS_GLSp 4376.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3dc975e5-3570-4dbd-b163-a6f2947fc35f___RS_GLSp 4376_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3dc975e5-3570-4dbd-b163-a6f2947fc35f___RS_GLSp 4376_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3dc975e5-3570-4dbd-b163-a6f2947fc35f___RS_GLSp 4376_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3e21011f-edbd-4a4a-ae6d-16e08552169a___RS_GLSp 7310_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3e52b140-6513-4a97-8ee8-9935a7d4b8b8___RS_GLSp 9279.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3e52b140-6513-4a97-8ee8-9935a7d4b8b8___RS_GLSp 9279_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3e52b140-6513-4a97-8ee8-9935a7d4b8b8___RS_GLSp 9279_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3e52b140-6513-4a97-8ee8-9935a7d4b8b8___RS_GLSp 9279_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3e5705e7-401a-4327-9d07-3b5a54ce5b38___RS_GLSp 4459.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3e5705e7-401a-4327-9d07-3b5a54ce5b38___RS_GLSp 4459_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3e5705e7-401a-4327-9d07-3b5a54ce5b38___RS_GLSp 4459_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3e5705e7-401a-4327-9d07-3b5a54ce5b38___RS_GLSp 4459_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3fefc48b-6431-4c5c-acc7-19217866da5b___RS_GLSp 9292.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3fefc48b-6431-4c5c-acc7-19217866da5b___RS_GLSp 9292_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3fefc48b-6431-4c5c-acc7-19217866da5b___RS_GLSp 9292_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3fefc48b-6431-4c5c-acc7-19217866da5b___RS_GLSp 9292_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\40dceef3-f53b-4132-87c0-69bf1046f8c4___RS_GLSp 9362_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\40dceef3-f53b-4132-87c0-69bf1046f8c4___RS_GLSp 9362_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\40de2256-a1de-4781-830b-d9a06544fe06___RS_GLSp 4398.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\40de2256-a1de-4781-830b-d9a06544fe06___RS_GLSp 4398_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\40de2256-a1de-4781-830b-d9a06544fe06___RS_GLSp 4398_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\40de2256-a1de-4781-830b-d9a06544fe06___RS_GLSp 4398_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\41759050-8a14-4394-9558-c74ec19a5e50___RS_GLSp 4685.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\41759050-8a14-4394-9558-c74ec19a5e50___RS_GLSp 4685_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\41759050-8a14-4394-9558-c74ec19a5e50___RS_GLSp 4685_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\42423e5e-790d-4839-a683-abb2d9dce89a___RS_GLSp 7296.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\42423e5e-790d-4839-a683-abb2d9dce89a___RS_GLSp 7296_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\42423e5e-790d-4839-a683-abb2d9dce89a___RS_GLSp 7296_new30degFlipLR.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\43a7a5a1-655e-4534-aa3d-ce53628c34b1___RS_GLSp 7302.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\43a7a5a1-655e-4534-aa3d-ce53628c34b1___RS_GLSp 7302_270deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
server\ml_model\dataset\train\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\43a7a5a1-655e-4534-aa3d-ce53628c34b1___RS_GLSp 7302_90deg.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
